"Date","Price","Open","High","Low","Vol.","Change %"
"08/19/2020","709.85","713.80","714.20","705.00","4.86M","-0.64%"
"08/18/2020","714.45","718.95","721.70","712.40","3.63M","-0.61%"
"08/17/2020","718.85","711.10","720.80","709.25","3.34M","1.37%"
"08/14/2020","709.10","727.90","727.90","707.25","3.89M","-2.14%"
"08/13/2020","724.60","717.00","729.00","713.05","8.85M","1.05%"
"08/12/2020","717.10","680.60","719.00","677.05","13.09M","4.87%"
"08/11/2020","683.80","694.00","700.95","681.50","3.96M","-1.19%"
"08/10/2020","692.05","694.95","694.95","685.10","3.77M","0.25%"
"08/07/2020","690.30","699.90","699.90","685.00","7.37M","-2.07%"
"08/06/2020","704.90","692.00","707.60","686.40","5.13M","2.40%"
"08/05/2020","688.40","692.65","702.40","681.00","6.05M","-0.61%"
"08/04/2020","692.65","709.50","711.00","687.05","6.68M","-1.88%"
"08/03/2020","705.95","709.10","718.00","700.55","5.55M","0.11%"
"07/31/2020","705.20","701.85","716.70","696.00","6.32M","1.40%"
"07/30/2020","695.45","698.00","712.55","692.65","7.97M","0.15%"
"07/29/2020","694.40","710.00","710.75","692.50","7.14M","-2.53%"
"07/28/2020","712.45","702.00","716.05","695.70","8.47M","1.62%"
"07/27/2020","701.10","684.00","704.40","676.50","11.35M","3.11%"
"07/24/2020","679.95","641.00","684.80","640.90","12.37M","4.15%"
"07/23/2020","652.85","650.00","656.95","643.55","3.17M","0.42%"
"07/22/2020","650.15","657.00","658.00","643.10","3.84M","-0.34%"
"07/21/2020","652.35","652.00","662.35","643.30","8.80M","0.58%"
"07/20/2020","648.60","633.00","652.00","626.85","10.54M","4.08%"
"07/17/2020","623.15","629.50","644.65","613.40","26.83M","-0.73%"
"07/16/2020","627.75","630.00","652.20","607.15","20.77M","2.04%"
"07/15/2020","615.20","593.65","627.95","592.50","9.93M","4.03%"
"07/14/2020","591.35","604.60","613.75","588.10","6.21M","-1.87%"
"07/13/2020","602.60","585.00","605.00","583.35","5.44M","3.50%"
"07/10/2020","582.25","588.25","588.55","579.85","2.38M","-1.02%"
"07/09/2020","588.25","575.65","591.60","575.00","4.81M","2.32%"
"07/08/2020","574.90","594.75","594.75","573.00","4.63M","-2.90%"
"07/07/2020","592.05","582.00","594.45","575.15","7.26M","2.31%"
"07/06/2020","578.70","579.15","589.00","577.25","3.29M","-0.08%"
"07/03/2020","579.15","572.00","580.55","570.60","3.74M","1.75%"
"07/02/2020","569.20","555.00","572.40","552.90","5.24M","3.16%"
"07/01/2020","551.75","557.95","559.60","551.00","3.00M","-0.92%"
"06/30/2020","556.85","558.00","560.80","553.25","3.11M","0.57%"
"06/29/2020","553.70","562.00","565.90","550.30","3.86M","-1.55%"
"06/26/2020","562.40","550.05","573.90","545.00","7.03M","2.25%"
"06/25/2020","550.05","557.60","560.70","548.00","6.35M","-1.71%"
"06/24/2020","559.60","575.00","579.80","554.40","5.34M","-3.56%"
"06/23/2020","580.25","569.70","583.50","563.75","4.52M","1.87%"
"06/22/2020","569.60","575.00","576.65","565.40","2.67M","0.00%"
"06/19/2020","569.60","574.00","578.00","567.20","6.18M","-1.61%"
"06/18/2020","578.95","571.20","583.80","570.10","1.92M","0.54%"
"06/17/2020","575.85","580.00","581.85","573.00","3.57M","-0.87%"
"06/16/2020","580.90","585.00","593.50","578.40","4.73M","0.34%"
"06/15/2020","578.95","574.80","581.00","563.70","3.79M","1.44%"
"06/12/2020","570.75","555.20","578.70","555.20","6.62M","-1.26%"
"06/11/2020","578.05","580.00","584.90","574.10","4.98M","-0.11%"
"06/10/2020","578.70","575.00","587.50","573.60","6.49M","1.02%"
"06/09/2020","572.85","574.15","583.60","570.00","3.81M","-0.93%"
"06/08/2020","578.25","579.15","583.50","571.05","3.77M","0.40%"
"06/05/2020","575.95","585.00","587.15","572.50","4.00M","-0.52%"
"06/04/2020","578.95","565.00","583.70","559.00","5.32M","2.87%"
"06/03/2020","562.80","564.00","568.40","557.00","4.20M","0.46%"
"06/02/2020","560.20","559.30","567.75","550.00","2.93M","0.08%"
"06/01/2020","559.75","557.00","573.40","555.50","4.50M","1.73%"
"05/29/2020","550.25","540.00","555.00","536.70","7.85M","1.40%"
"05/28/2020","542.65","531.00","546.00","523.00","4.49M","2.20%"
"05/27/2020","530.95","529.70","533.90","516.00","4.83M","1.33%"
"05/26/2020","524.00","530.00","536.50","520.25","4.06M","-1.21%"
"05/22/2020","530.40","533.65","535.00","523.00","6.41M","-0.83%"
"05/21/2020","534.85","529.80","537.50","523.40","4.52M","1.54%"
"05/20/2020","526.75","515.05","528.65","515.00","3.14M","1.64%"
"05/19/2020","518.25","512.00","520.50","506.20","3.97M","1.47%"
"05/18/2020","510.75","514.70","518.65","507.50","5.16M","-0.10%"
"05/15/2020","511.25","517.95","517.95","505.25","4.90M","-1.20%"
"05/14/2020","517.45","519.40","527.55","514.35","3.74M","-2.14%"
"05/13/2020","528.75","539.85","539.85","521.55","3.50M","0.26%"
"05/12/2020","527.40","525.45","540.00","520.00","6.44M","-0.03%"
"05/11/2020","527.55","526.00","534.90","521.20","4.43M","1.77%"
"05/08/2020","518.40","520.85","522.50","502.40","10.12M","1.30%"
"05/07/2020","511.75","530.00","541.80","507.55","20.00M","-1.42%"
"05/06/2020","519.10","512.20","526.70","506.20","6.92M","-0.25%"
"05/05/2020","520.40","526.00","529.90","515.65","4.59M","1.20%"
"05/04/2020","514.25","527.50","527.50","508.20","7.03M","-5.39%"
"04/30/2020","543.55","506.50","565.50","501.00","8.04M","10.53%"
"04/29/2020","491.75","474.80","501.00","470.20","3.85M","4.38%"
"04/28/2020","471.10","489.00","489.00","469.45","4.26M","-2.48%"
"04/27/2020","483.10","473.10","485.70","467.25","2.91M","3.20%"
"04/24/2020","468.10","480.00","496.90","465.15","6.74M","-2.01%"
"04/23/2020","477.70","465.00","480.75","462.40","3.05M","3.31%"
"04/22/2020","462.40","453.00","469.45","450.00","3.77M","1.47%"
"04/21/2020","455.70","458.00","464.95","447.85","3.41M","-3.04%"
"04/20/2020","470.00","458.00","473.60","453.50","4.80M","3.24%"
"04/17/2020","455.25","470.00","475.00","453.65","4.71M","-0.98%"
"04/16/2020","459.75","473.00","476.00","456.70","10.48M","-3.97%"
"04/15/2020","478.75","470.00","482.00","462.70","6.33M","4.47%"
"04/13/2020","458.25","470.00","471.00","454.00","2.24M","-2.30%"
"04/09/2020","469.05","480.70","481.00","462.00","5.07M","1.28%"
"04/08/2020","463.10","451.00","476.80","449.00","7.99M","2.65%"
"04/07/2020","451.15","425.00","457.95","425.00","5.97M","11.18%"
"04/03/2020","405.80","418.90","428.60","399.30","8.17M","-1.87%"
"04/01/2020","413.55","433.00","433.20","408.20","8.14M","-5.24%"
