"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2011","52.48","50.96","52.94","50.32","33.67M","2.14%"
"12/28/2011","51.38","50.30","51.99","49.31","25.41M","1.26%"
"12/27/2011","50.74","52.20","52.70","50.30","18.04M","-2.98%"
"12/26/2011","52.30","51.77","52.84","51.40","14.73M","1.95%"
"12/23/2011","51.30","52.00","53.47","50.70","28.17M","-1.04%"
"12/22/2011","51.84","50.20","52.60","48.70","28.72M","1.67%"
"12/21/2011","50.99","47.97","51.88","47.72","23.97M","8.70%"
"12/20/2011","46.91","49.30","50.26","46.23","26.66M","-4.89%"
"12/19/2011","49.32","50.70","50.70","47.82","28.83M","-3.20%"
"12/16/2011","50.95","53.90","55.40","50.15","23.25M","-5.17%"
"12/15/2011","53.73","53.50","54.48","52.01","19.76M","-1.05%"
"12/14/2011","54.30","55.50","56.28","54.00","16.80M","-2.48%"
"12/13/2011","55.68","54.80","56.22","53.86","24.39M","1.09%"
"12/12/2011","55.08","59.20","59.65","54.50","18.90M","-6.05%"
"12/09/2011","58.63","59.45","59.50","57.25","20.89M","-2.38%"
"12/08/2011","60.06","61.77","62.14","59.62","14.60M","-3.22%"
"12/07/2011","62.06","60.98","62.95","58.52","15.42M","1.41%"
"12/05/2011","61.20","62.50","63.59","58.38","19.39M","-3.88%"
"12/02/2011","63.67","61.89","63.90","60.95","22.18M","2.78%"
"12/01/2011","61.95","60.90","63.08","60.83","21.55M","4.45%"
"11/30/2011","59.31","58.30","60.44","57.62","21.98M","0.12%"
"11/29/2011","59.24","61.50","62.27","58.82","28.03M","-3.14%"
"11/28/2011","61.16","55.90","61.79","55.90","25.75M","10.02%"
"11/25/2011","55.59","56.45","57.16","54.90","20.86M","-2.16%"
"11/24/2011","56.82","55.09","57.50","53.54","29.27M","3.08%"
"11/23/2011","55.12","56.50","56.50","53.68","24.26M","-1.87%"
"11/22/2011","56.17","57.00","57.88","55.31","33.07M","-1.25%"
"11/21/2011","56.88","60.98","60.98","56.20","17.08M","-6.88%"
"11/18/2011","61.08","64.70","65.97","60.59","31.58M","-5.94%"
"11/17/2011","64.94","66.81","67.50","64.55","16.52M","-2.58%"
"11/16/2011","66.66","64.40","67.79","62.92","24.38M","3.22%"
"11/15/2011","64.58","65.55","67.24","63.76","18.57M","-1.63%"
